id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,phone_masked,phone_from_leadkey,phone_type,phone_match_score,phone_frequency,phone_quality,reachability_score,kpay_relevant,has_address,has_sector,name_suburb_dup,state_clean
2272385,L_6168181915,6818 1915,Media Bar,,,"30 Beach Rd, Singapore 189763",F&B,Dine-in Restaurant,Restaurant,False,6168181915,unknown,0.2,1,Level 2,3,True,True,True,False,
2272386,L_6169044796,6904 4796,Saladstop! Dhoby Ghaut,,,"11 Orchard Rd, B1-21 Dhoby Ghaut MRT, Singapore 238826",F&B,Dine-in Restaurant,Health food restaurant,False,6169044796,unknown,0.2,1,Level 2,3,True,True,True,False,
2272387,L_6164638127,6463 8127,Baden Restaurant & Pub,,,"42 Lor Mambong, Singapore 277696",F&B,Dine-in Restaurant,Restaurant,False,6164638127,unknown,0.2,1,Level 2,3,True,True,True,False,
2272389,L_6169833655,6983 3655,Vibez Bistro Bar,,,"207 River Valley Road UE Square, Mohamed Sultan Rd, #01-57 Ground Floor, 238275",F&B,Dine-in Restaurant,Thai restaurant,False,6169833655,unknown,0.2,1,Level 2,3,True,True,True,False,
2272390,L_6189380333,8938 0333,Dallas Restaurant And Bar (Boat Quay),,,"31 Boat Quay, Singapore 049820",F&B,Dine-in Restaurant,Restaurant,False,6189380333,unknown,0.2,1,Level 2,3,True,True,True,False,
2272391,L_6182688185,8268 8185,Harry'S Angullia Park,,,"545 Orchard Rd, #01-01/02 Far East Shopping Centre, Singapore 238882",F&B,Dine-in Restaurant,Western restaurant,False,6182688185,unknown,0.2,1,Level 2,3,True,True,True,False,
2272392,L_6169805194,6980 5194,Chimi'S Somerset,,,"313 Orchard Rd, #01-25B, 313@Somerset 238895",F&B,Dine-in Restaurant,Mexican restaurant,False,6169805194,unknown,0.2,1,Level 2,3,True,True,True,False,
2272393,L_6162647787,6264 7787,Eaglewings Loft,,,"9 King Albert Park, #01-33/34/56/57 KAP Residences Mall, Singapore 598332",F&B,Dine-in Restaurant,Bistro,False,6162647787,unknown,0.2,1,Level 2,3,True,True,True,False,
2272394,L_6193354333,9335 4333,Take-Out Salad,,,"21 Choa Chu Kang North 6, #B1-40 Point, Singapore 689578",Retail,Others,Salad shop,False,6193354333,unknown,0.2,1,Level 2,3,True,True,True,False,
2272395,L_6162613128,6261 3128,Da Paolo Dempsey Restaurant & Bar,,,"#01-13 Dempsey Rd, Singapore 247696",F&B,Dine-in Restaurant,Italian restaurant,False,6162613128,unknown,0.2,1,Level 2,3,True,True,True,False,
2272408,L_6182928615,8292 8615,Teahee Sg,,,"45 Jln Pemimpin, #08-03 Foo Wah Industrial Building, Singapore 577197",F&B,Cafe & Dessert,Bubble tea store,False,6182928615,unknown,0.2,1,Level 2,3,True,True,True,False,
2272409,L_6190696297,9069 6297,Chanxin,,,"340 Geylang Rd, #01 13, Singapore 389365",F&B,Cafe & Dessert,Bubble tea store,False,6190696297,unknown,0.2,1,Level 2,3,True,True,True,False,
2272410,L_6169092297,6909 2297,I·Tea - Boon Keng,,,"25 Bendemeer Rd, #01-595 Bendemeer Shopping Mall, Singapore 330025",F&B,Cafe & Dessert,Bubble tea store,False,6169092297,unknown,0.2,1,Level 2,3,True,True,True,False,
2272411,L_6185135147,8513 5147,Yi Fang Taiwan Fruit Tea - Clarke Quay Central,,,"6 Eu Tong Sen St, #01-47, Singapore 059817",F&B,Cafe & Dessert,Bubble tea store,False,6185135147,unknown,0.2,1,Level 2,3,True,True,True,False,
2272412,L_6168846817,6884 6817,Koi Thé (Bugis+),,,"201 Victoria St, #01-01 Bugis+, Singapore 188067",F&B,Cafe & Dessert,Bubble tea store,False,6168846817,unknown,0.2,1,Level 2,3,True,True,True,False,
2272413,L_6160275806,6027 5806,Liho Tea @ Far East Plaza,,,"14 Scotts Rd, #01-16F Far East Plaza, Singapore 228213",F&B,Cafe & Dessert,Bubble tea store,False,6160275806,unknown,0.2,1,Level 2,3,True,True,True,False,
2272414,L_6165060161,6506 0161,R&B Tea,,,"2 Bayfront Ave, #B2-50, Singapore 018972",F&B,Cafe & Dessert,Bubble tea store,False,6165060161,unknown,0.2,1,Level 2,3,True,True,True,False,
2272415,L_6166349361,6634 9361,Koi Thé Express (City Square Mall),,,"180 Kitchener Road, Mall, B1-K6 City Square, 208539",F&B,Cafe & Dessert,Bubble tea store,False,6166349361,unknown,0.2,1,Level 2,3,True,True,True,False,
2272416,L_6196884079,9688 4079,Hey Long Cha @ Chinatown Point,,,"133 New Bridge Rd, #B1-46 Chinatown Point, Singapore 059413",F&B,Cafe & Dessert,Bubble tea store,False,6196884079,unknown,0.2,1,Level 2,3,True,True,True,False,
2272417,L_6162226687,6222 6687,Woobbee @ Chinatown,,,"133 New Bridge Rd, #02 - 26, Singapore 059413",F&B,Cafe & Dessert,Bubble tea store,False,6162226687,unknown,0.2,1,Level 2,3,True,True,True,False,
2272418,L_6181023928,8102 3928,The Alley Shaw Plaza,,,"360 Balestier Rd, #01-16, Singapore 329783",F&B,Cafe & Dessert,Bubble tea store,False,6181023928,unknown,0.2,1,Level 2,3,True,True,True,False,
2272419,L_6197953867,9795 3867,World Tea House Ang Mo Kio Teck Ghee Square 世界茶饮,,,"407 Ang Mo Kio Ave 10, #01-755, Singapore 560407",F&B,Cafe & Dessert,Bubble tea store,False,6197953867,unknown,0.2,1,Level 2,3,True,True,True,False,
2272420,L_6165138421,6513 8421,Alittle-Tea (Lazada One),,,"51 Bras Basah Rd, #01-28 Lazada One, Singapore 189554",F&B,Cafe & Dessert,Bubble tea store,False,6165138421,unknown,0.2,1,Level 2,3,True,True,True,False,
2272421,L_6188070116,8807 0116,Goba 果霸茶,,,"252 N Bridge Rd, #B1-69, Singapore 179103",F&B,Cafe & Dessert,Bubble tea store,False,6188070116,unknown,0.2,1,Level 2,3,True,True,True,False,
2272422,L_6163223498,6322 3498,Alittle Tea 1點點,,,"12 Gopeng St, #01-28 Icon Village, Singapore 078877",F&B,Cafe & Dessert,Bubble tea store,False,6163223498,unknown,0.2,1,Level 2,3,True,True,True,True,
2272423,L_6190883712,9088 3712,Playmade @ Vivocity,,,"Vivo City, #02-118, 1 HarbourFront Walk, 098585",F&B,Cafe & Dessert,Bubble tea store,False,6190883712,unknown,0.2,1,Level 2,3,True,True,True,False,
2272424,L_6160275795,6027 5795,Liho Tea @ Bukit Timah Plaza (W/ Seating),,,"1 Jalan Anak Bukit, B2-07A Bukit Timah Plaza, Singapore 588996",F&B,Cafe & Dessert,Bubble tea store,False,6160275795,unknown,0.2,1,Level 2,3,True,True,True,False,
2272425,L_6189133833,8913 3833,Mr. Sun Tea @*Scape,,,"2 Orchard Link, #02-19 *SCAPE, Singapore 237978",F&B,Cafe & Dessert,Bubble tea store,False,6189133833,unknown,0.2,1,Level 2,3,True,True,True,False,
2272426,L_6167219495,6721 9495,Chun Fun How Singapore 春芳號,,,"8 Raffles Ave., #02-13 The Esplanade Mall, Singapore 039802",F&B,Cafe & Dessert,Bubble tea store,False,6167219495,unknown,0.2,1,Level 2,3,True,True,True,False,
2272427,L_6187497620,8749 7620,Bober Tea @ Tampines Century Square,,,"2 Tampines Central 5, #B1-27 Tampines, Century Square, Singapore 529509",F&B,Cafe & Dessert,Bubble tea store,False,6187497620,unknown,0.2,1,Level 2,3,True,True,True,False,
2272428,L_6198163863,9816 3863,Each A Cup @ Ion Orchard,,,"2 Orchard Turn, #B4-69, Singapore 238801",F&B,Cafe & Dessert,Bubble tea store,False,6198163863,unknown,0.2,1,Level 2,3,True,True,True,False,
2272429,L_6160275827,6027 5827,Liho Tea @ Nex,,,"Serangoon Central, #04-K22 23, Singapore 556083",F&B,Cafe & Dessert,Bubble tea store,False,6160275827,unknown,0.2,1,Level 2,3,True,True,True,False,
2272430,L_6198289566,9828 9566,Frothtea Bubble Tea (Office),,,"767 Upper Serangoon Rd, #02-08, Spazio@Kovan 534635",F&B,Cafe & Dessert,Bubble tea store,False,6198289566,unknown,0.2,1,Level 2,3,True,True,True,False,
2272431,L_6182922955,8292 2955,Tea & Tea,,,"Blk 109 Bukit Purmei Rd, #01-143, Singapore 090109",F&B,Cafe & Dessert,Bubble tea store,False,6182922955,unknown,0.2,1,Level 2,3,True,True,True,False,
2272432,L_6188997675,8899 7675,Amps Tea @ Funan,,,"Mall, 107 N Bridge Rd, #02-K07 Funan, 179105",F&B,Cafe & Dessert,Bubble tea store,False,6188997675,unknown,0.2,1,Level 2,3,True,True,True,False,
2272433,L_6162208220,6220 8220,Woobbee @ Tanjong Pagar,,,"1 Tanjong Pagar Plz, #01-18, Singapore 082001",F&B,Cafe & Dessert,Bubble tea store,False,6162208220,unknown,0.2,1,Level 2,3,True,True,True,False,
2272434,L_6168848933,6884 8933,Liho Tea @ Burlington Square,,,"175 Bencoolen St, #01-53, Singapore 189649",F&B,Cafe & Dessert,Bubble tea store,False,6168848933,unknown,0.2,1,Level 2,3,True,True,True,False,
2272435,L_6162212140,6221 2140,Koi Thé (Chinatown Point),,,"133 New Bridge Rd, #01-39 Chinatown Point, Singapore 059413",F&B,Cafe & Dessert,Bubble tea store,False,6162212140,unknown,0.2,1,Level 2,3,True,True,True,False,
2272436,L_6160275818,6027 5818,Liho Tea @ Jem,,,"50 Jurong Gateway Rd, #B1 - 30, Singapore 608549",F&B,Cafe & Dessert,Bubble tea store,False,6160275818,unknown,0.2,1,Level 2,3,True,True,True,False,
2272437,L_6163369427,6336 9427,Koi Thé (Millenia Walk),,,"9 Raffles Blvd, #01-85 Millenia Walk, Singapore 039596",F&B,Cafe & Dessert,Bubble tea store,False,6163369427,unknown,0.2,1,Level 2,3,True,True,True,False,
2272438,L_6169207214,6920 7214,Koi Thé (Paragon),,,"290 Orchard Rd, B1-33, Singapore 238859",F&B,Cafe & Dessert,Bubble tea store,False,6169207214,unknown,0.2,1,Level 2,3,True,True,True,False,
2272439,L_6183606768,8360 6768,Tea Dojo,,,"713A Ang Mo Kio Ave 6, #01-14, Singapore 561713",F&B,Cafe & Dessert,Bubble tea store,False,6183606768,unknown,0.2,1,Level 2,3,True,True,True,False,
2272440,L_6169080019,6908 0019,Heytea @ Ion,,,"2 Orchard Turn #B4-29 ION Orchard, 238801",F&B,Cafe & Dessert,Tea house,False,6169080019,unknown,0.2,1,Level 2,3,True,True,True,False,
2272441,L_6160275796,6027 5796,Liho Tea @ Bugis+,,,"201 Victoria St, #03-29/30 Bugis+, Singapore 188067",F&B,Cafe & Dessert,Bubble tea store,False,6160275796,unknown,0.2,1,Level 2,3,True,True,True,False,
2272442,L_6188468682,8846 8682,Happy Cup Funan,,,"107 N Bridge Rd, #B1-25 Funan, Singapore 179105",F&B,Cafe & Dessert,Bubble tea store,False,6188468682,unknown,0.2,1,Level 2,3,True,True,True,False,
2272443,L_6160275787,6027 5787,Liho Tea @ Alexandra Retail Centre,,,"460 Alexandra Rd, #01-10, Singapore 119963",F&B,Cafe & Dessert,Bubble tea store,False,6160275787,unknown,0.2,1,Level 2,3,True,True,True,False,
2272444,L_6162724085,6272 4085,Koi Thé (Vivocity),,,"1 HarbourFront Walk, B2-06B, Singapore 098585",F&B,Cafe & Dessert,Bubble tea store,False,6162724085,unknown,0.2,1,Level 2,3,True,True,True,False,
2272445,L_6190162313,9016 2313,Wushiland Boba @ One Holland Village,,,"7 Holland Vlg Wy, #02-22, Singapore 275748",F&B,Cafe & Dessert,Bubble tea store,False,6190162313,unknown,0.2,1,Level 2,3,True,True,True,False,
2272446,L_6189141385,8914 1385,Tastea 真好喝 - Suntec City,,,"3 Temasek Boulevard, #02-728, Tower 3 inside Scarlett supermarket, Suntec City, 038983",F&B,Cafe & Dessert,Bubble tea store,False,6189141385,unknown,0.2,1,Level 2,3,True,True,True,False,
2272447,L_6160275855,6027 5855,Liho Tea @ Vivocity,,,"1 HarbourFront Walk, #02-95 Vivo City, Singapore 098585",F&B,Cafe & Dessert,Bubble tea store,False,6160275855,unknown,0.2,1,Level 2,3,True,True,True,False,
2272448,L_6198264507,9826 4507,Playmade @ 313,,,"313 Orchard Rd, #B3-08, Singapore 238895",F&B,Cafe & Dessert,Bubble tea store,False,6198264507,unknown,0.2,1,Level 2,3,True,True,True,False,
2272449,L_6187770017,8777 0017,No.17 Tea - Ang Mo Kio,,,"3535 Ang Mo Kio Ave 6, Singapore 569839",F&B,Cafe & Dessert,Bubble tea store,False,6187770017,unknown,0.2,1,Level 2,3,True,True,True,False,
2272450,L_6191778708,9177 8708,Boba Planet Singapore - Bubble Tea Ingredients Supplier,,,"39 Woodlands Cl, #06-60, Singapore 737856",F&B,Cafe & Dessert,Bubble tea store,False,6191778708,unknown,0.2,1,Level 2,3,True,True,True,False,
2272451,L_6197826827,9782 6827,Chasing (茶欣) *Scape,,,"2 Orchard Link, #02-13 In *SCAPE, Singapore 237978",F&B,Cafe & Dessert,Tea store,False,6197826827,unknown,0.2,1,Level 2,3,True,True,True,False,
2272452,L_6190682749,9068 2749,Old Tea Hut,,,"77 Robinson Rd, Singapore 068896",Others,Others,Takeaways,False,6190682749,unknown,0.2,1,Level 2,3,True,True,True,False,
2272453,L_6169315497,6931 5497,Signature Koi (Suntec City),,,"3 Temasek Boulevard (Tower 5, Mall, #01-429/430 Suntec City, 038983",F&B,Cafe & Dessert,Bubble tea store,False,6169315497,unknown,0.2,1,Level 2,3,True,True,True,False,
2272454,L_6180701328,8070 1328,Tastea 真好喝 @ Clementi,,,"450 Clementi Ave 3, #01-283, Singapore 120450",F&B,Cafe & Dessert,Bubble tea store,False,6180701328,unknown,0.2,1,Level 2,3,True,True,True,False,
2272455,L_6187998336,8799 8336,The Whale Tea Sg - Toa Payoh Central Hdb Hub,,,"190 Lor 6 Toa Payoh, #01-536, Central 310190",F&B,Cafe & Dessert,Bubble tea store,False,6187998336,unknown,0.2,1,Level 2,3,True,True,True,False,
2272456,L_6192380368,9238 0368,Each A Cup @ Holland Village Mrt,,,"200 Holland Ave, Singapore 278995",F&B,Cafe & Dessert,Tea store,False,6192380368,unknown,0.2,1,Level 2,3,True,True,True,False,
2272457,L_6182010179,8201 0179,Cha Shi 茶师,,,"128 Lor 1 Toa Payoh, #01-827, View 310128",F&B,Cafe & Dessert,Bubble tea store,False,6182010179,unknown,0.2,1,Level 2,3,True,True,True,False,
2272458,L_6162561169,6256 1169,Koi Thé (Toa Payoh),,,"490 Lor 6 Toa Payoh, #01-23, Singapore 310490",F&B,Cafe & Dessert,Bubble tea store,False,6162561169,unknown,0.2,1,Level 2,3,True,True,True,False,
2272459,L_6188697398,8869 7398,Mixue,,,"190 Lor 6 Toa Payoh, #01-510, Singapore 310190",F&B,Cafe & Dessert,Bubble tea store,False,6188697398,unknown,0.2,1,Level 2,3,True,True,True,False,
2272460,L_6165098727,6509 8727,Playmade,,,"23 Serangoon Central, #04-17 NEX, Singapore 556083",F&B,Cafe & Dessert,Bubble tea store,False,6165098727,unknown,0.2,1,Level 2,3,True,True,True,False,
2272461,L_6160275842,6027 5842,Liho Tea @ Suntec City B1,,,"3 Temasek Blvd, #B1-175 Singapore (Tower 4, Singapore 038983",F&B,Cafe & Dessert,Bubble tea store,False,6160275842,unknown,0.2,1,Level 2,3,True,True,True,False,
2272462,L_6163223804,6322 3804,Alittle Tea 1點點,,,"039393, Raffles Link, 1号B1-10",F&B,Cafe & Dessert,Bubble tea store,False,6163223804,unknown,0.2,1,Level 2,3,True,True,True,True,
2272463,L_6188574795,8857 4795,8 Degrees Taiwanese Bistro 8度空間-台灣小吃 @Jln Besar,,,"20 Foch Rd, Singapore 209261",F&B,Dine-in Restaurant,Restaurant,False,6188574795,unknown,0.2,1,Level 2,3,True,True,True,False,
2272464,L_6167795643,6779 5643,Koi Thé (Buona Vista Mrt),,,"100 N Buona Vista Rd., #01-02/03 Buona Vista MRT, Singapore 139345",F&B,Cafe & Dessert,Bubble tea store,False,6167795643,unknown,0.2,1,Level 2,3,True,True,True,False,
2272465,L_6162539252,6253 9252,Playmade @ Depot Heights Shopping Centre,,,"108 Depot Road, Depot Heights Shopping Centre #01-03, 100108",F&B,Cafe & Dessert,Bubble tea store,False,6162539252,unknown,0.2,1,Level 2,3,True,True,True,False,
2272466,L_6191504165,9150 4165,Wanpo Tea Shop @ Nex,,,"23 Serangoon Central, #B2-57 NEX, Singapore 556083",F&B,Cafe & Dessert,Bubble tea store,False,6191504165,unknown,0.2,1,Level 2,3,True,True,True,False,
2272467,L_6168155488,6815 5488,Koi Thé Express (Takashimaya),,,"391 Orchard Road, Takashimaya Shopping Centre, B2-37C Ngee Ann City, 238872",F&B,Cafe & Dessert,Bubble tea store,False,6168155488,unknown,0.2,1,Level 2,3,True,True,True,False,
2272468,L_6165179611,6517 9611,Hollin Singapore (The Woodleigh Mall),,,"11 Bidadari Park Dr, #01-56 In front of Bidadari Community Centre, Singapore 367803",F&B,Cafe & Dessert,Bubble tea store,False,6165179611,unknown,0.2,1,Level 2,3,True,True,True,False,
2272469,L_6180829120,8082 9120,Tastea 真好喝,,,"1 Park Rd, #01-K99F People's Park Complex, Singapore 059108",F&B,Cafe & Dessert,Bubble tea store,False,6180829120,unknown,0.2,1,Level 2,3,True,True,True,False,
2272470,L_6182017868,8201 7868,Boba Fever,,,"281 Bukit Batok East Ave 3, #01-303, Singapore 650281",F&B,Cafe & Dessert,Bubble tea store,False,6182017868,unknown,0.2,1,Level 2,3,True,True,True,False,
2272471,L_6162002288,6200 2288,Gong Cha,,,"313 Orchard Rd, #02 - 50, Singapore 238895",F&B,Cafe & Dessert,Bubble tea store,False,6162002288,unknown,0.2,1,Level 2,3,True,True,True,True,
2272472,L_6165924364,6592 4364,Presotea Singapore (West Mall),,,"1 Bt Batok Central, #01-06A West Mall, Singapore 658713",F&B,Cafe & Dessert,Tea store,False,6165924364,unknown,0.2,1,Level 2,3,True,True,True,False,
2272473,L_6187480408,8748 0408,Offtrack,,,"34 N Canal Rd, #01-01, Singapore 059290",F&B,Bar / Pub / Nightlife,Cocktail bar,False,6187480408,unknown,0.2,1,Level 2,3,True,True,True,False,
2272474,L_6180386050,8038 6050,Five Bar & Restaurant,,,"25 Cuppage Rd, Cuppage Terrace, Singapore 229454",F&B,Bar / Pub / Nightlife,Bar,False,6180386050,unknown,0.2,1,Level 2,3,True,True,True,False,
2272475,L_6194778755,9477 8755,Shin Gi Tai,,,"179a Telok Ayer St, #2nd Floor, Singapore 068627",F&B,Dine-in Restaurant,Restaurant,False,6194778755,unknown,0.2,1,Level 2,3,True,True,True,False,
2272476,L_6163334228,6333 4228,Warehouse Bar - Singapore,,,"3C River Valley Rd, #01- 02 C, Singapore 179022",F&B,Bar / Pub / Nightlife,Live music bar,False,6163334228,unknown,0.2,1,Level 2,3,True,True,True,False,
2272477,L_6188380188,8838 0188,No Sleep Club,,,"20 Keong Saik Rd., Singapore 089127",F&B,Dine-in Restaurant,Restaurant,False,6188380188,unknown,0.2,1,Level 2,3,True,True,True,False,
2272478,L_6164121816,6412 1816,Long Bar,,,"328 N Bridge Rd, #02-01 Raffles Arcade, Singapore 188719",F&B,Bar / Pub / Nightlife,Bar,False,6164121816,unknown,0.2,1,Level 2,3,True,True,True,False,
2272479,L_6185758578,8575 8578,Lumina By White Shades,,,"25 Boon Tat St, Level 4, Singapore 069622",F&B,Dine-in Restaurant,Restaurant,False,6185758578,unknown,0.2,1,Level 2,3,True,True,True,False,
2272480,L_6169092503,6909 2503,Partners In Crime,,,"397 River Valley Rd, Singapore 248292",F&B,Dine-in Restaurant,Restaurant,False,6169092503,unknown,0.2,1,Level 2,3,True,True,True,False,
2272481,L_6190602440,9060 2440,Htl Music Bar Pte Ltd,,,"41 Clive St, Singapore 209785",F&B,Bar / Pub / Nightlife,Bar,False,6190602440,unknown,0.2,1,Level 2,3,True,True,True,False,
2272482,L_6164327481,6432 7481,Oscar'S @ Conrad Singapore Marina Bay,,,"2 Temasek Blvd, Singapore 038982",F&B,Dine-in Restaurant,Restaurant,False,6164327481,unknown,0.2,1,Level 2,3,True,True,True,False,
2272483,L_6167320816,6732 0816,Hao Lai Wu Steamboat Bbq 好来屋火锅烧烤,,,"Bencoolen St, #01-57 Burlington Square 175, Singapore 189649",F&B,Dine-in Restaurant,Restaurant,False,6167320816,unknown,0.2,1,Level 2,3,True,True,True,False,
2272484,L_6191852565,9185 2565,Onz! Buffet Restaurant By Bijan,,,"Guillemard Rd, Ground Floor, 511 Grandlink Square, Singapore 399849",F&B,Dine-in Restaurant,Restaurant,False,6191852565,unknown,0.2,1,Level 2,3,True,True,True,False,
2272485,L_6167413306,6741 3306,Shi Hao Hotpot Bbq 食好火锅烧烤,,,"267 Geylang Rd, #01-01, Singapore 389688",F&B,Dine-in Restaurant,Restaurant,False,6167413306,unknown,0.2,1,Level 2,3,True,True,True,False,
2272486,L_6162910407,6291 0407,Ban Heng Restaurant @ Boon Keng,,,"22 Boon Keng Rd, #01-21, Singapore 330022",F&B,Dine-in Restaurant,Chinese restaurant,False,6162910407,unknown,0.2,1,Level 2,3,True,True,True,False,
2272487,L_6187618317,8761 8317,Teng Sheng Korean Bbq Buffet - Clementi,,,"461, Blk A Clementi Rd, #03-02D Food Gallery SIM Campus, 599491",F&B,Dine-in Restaurant,Korean barbecue restaurant,False,6187618317,unknown,0.2,1,Level 2,3,True,True,True,False,
2272488,L_6196970929,9697 0929,North Indian Buffet,,,"40 Pasir Panjang Rd, Singapore 117383",F&B,Dine-in Restaurant,Restaurant,False,6196970929,unknown,0.2,1,Level 2,3,True,True,True,False,
2272489,L_6167323637,6732 3637,Chui Huay Lim Teochew Cuisine 醉花林品潮轩,,,"190 Keng Lee Rd, #01-02 Chui Huay Lim Club, Singapore 308409",F&B,Dine-in Restaurant,Chinese restaurant,False,6167323637,unknown,0.2,1,Level 2,3,True,True,True,False,
2272490,L_6188788866,8878 8866,6Ix 6Ix 六六 - 小龙虾.烤鱼.烧烤.啤酒,,,"23 Cuppage Rd, Cuppage Terrace, Singapore 229453",F&B,Dine-in Restaurant,Chinese restaurant,False,6188788866,unknown,0.2,1,Level 2,3,True,True,True,False,
2272491,L_6198106606,9810 6606,Lao Sichuan Restaurant 老四川川菜馆(Jalan Besar分店）,,,"104, 106 Jln Besar, 208828",F&B,Dine-in Restaurant,Chinese restaurant,False,6198106606,unknown,0.2,1,Level 2,3,True,True,True,False,
2272492,L_6167363833,6736 3833,Peach Garden @ The Heeren,,,"260 Orchard Rd, #05-02 The Heeren, Singapore 238855",F&B,Dine-in Restaurant,Chinese restaurant,False,6167363833,unknown,0.2,1,Level 2,3,True,True,True,False,
2272493,L_6163584466,6358 4466,Lao Beijing Square 2,,,"10 Sinaran Dr, #02-80, Singapore 307506",F&B,Dine-in Restaurant,Chinese restaurant,False,6163584466,unknown,0.2,1,Level 2,3,True,True,True,False,
2272494,L_6198665533,9866 5533,友间厨坊 A Kitchen (Novena),,,"187 Thomson Rd, Singapore 307630",F&B,Dine-in Restaurant,Chinese restaurant,False,6198665533,unknown,0.2,1,Level 2,3,True,True,True,False,
2272495,L_6162556396,6255 6396,Wee Nam Kee Hainanese Chicken Rice Restaurant,,,"101 Thomson Rd, #01-08 United Square, Singapore 307591",F&B,Dine-in Restaurant,Chinese restaurant,False,6162556396,unknown,0.2,1,Level 2,3,True,True,True,False,
2272496,L_6162911911,6291 1911,不见不散小酒馆(Chinese Restaurant Bbq),,,"49 Jln Besar, Singapore 208805",F&B,Dine-in Restaurant,Chinese restaurant,False,6162911911,unknown,0.2,1,Level 2,3,True,True,True,False,
2272497,L_6190168866,9016 8866,Hong Kong Cha Kee 香港茶記,,,"165 Thomson Rd, Singapore 307618",F&B,Dine-in Restaurant,Cha chaan teng (Hong Kong-style cafe),False,6190168866,unknown,0.2,1,Level 2,3,True,True,True,False,
2272498,L_6165333928,6533 3928,Jia Xiang Chinese Restaurant,,,"189 New Bridge Rd, #01-02, Singapore 059422",F&B,Dine-in Restaurant,Chinese restaurant,False,6165333928,unknown,0.2,1,Level 2,3,True,True,True,False,
2272499,L_6188788879,8878 8879,Peppercorn Mala Hotpot (Jalan Besar),,,"405 Jln Besar, Singapore 209011",F&B,Dine-in Restaurant,Chinese restaurant,False,6188788879,unknown,0.2,1,Level 2,3,True,True,True,False,
2272500,L_6188654043,8865 4043,Fortune Court (Somerset),,,"111 Somerset Rd, #02-18/19, Singapore 238164",F&B,Dine-in Restaurant,Chinese restaurant,False,6188654043,unknown,0.2,1,Level 2,3,True,True,True,False,
2272501,L_6182829179,8282 9179,La Way - Orchard | 辣味 - 乌节路店,,,"400 Orchard Rd, #04-12 Orchard Towers, Singapore 238875",F&B,Dine-in Restaurant,Chinese restaurant,False,6182829179,unknown,0.2,1,Level 2,3,True,True,True,False,
2272502,L_6182869663,8286 9663,Chinese Cuisine 373,,,"373 Balestier Rd, Singapore 329789",F&B,Dine-in Restaurant,Chinese restaurant,False,6182869663,unknown,0.2,1,Level 2,3,True,True,True,False,
2272503,L_6169314191,6931 4191,繁花私房菜 Fan Hua Restaurant,,,"200 Jln Sultan, #01-11 Textile Centre, Singapore 199018",F&B,Dine-in Restaurant,Chinese restaurant,False,6169314191,unknown,0.2,1,Level 2,3,True,True,True,False,
2272504,L_6162993197,6299 3197,North South Cuisine 南北名厨,,,"351 Beach Rd, Singapore 199571",F&B,Dine-in Restaurant,Chinese restaurant,False,6162993197,unknown,0.2,1,Level 2,3,True,True,True,False,
2272505,L_6165098887,6509 8887,探鱼烤鱼 - Tanyu 313@Somerset,,,"313 Orchard Rd, B3-30/31/32, Singapore 238895",F&B,Dine-in Restaurant,Chinese restaurant,False,6165098887,unknown,0.2,1,Level 2,3,True,True,True,False,
2272506,L_6162963428,6296 3428,Ming Chung Restaurant,,,"67 Maude Rd, Singapore 208348",F&B,Dine-in Restaurant,Chinese restaurant,False,6162963428,unknown,0.2,1,Level 2,3,True,True,True,False,
2272507,L_6163339148,6333 9148,Chong Qing Grilled Fish Chinese Restaurant (Liang Seah Street Bugis),,,"1 Liang Seah St, #01-05/06, Singapore 189022",F&B,Dine-in Restaurant,Sichuan restaurant,False,6163339148,unknown,0.2,1,Level 2,3,True,True,True,False,
2272508,L_6168314605,6831 4605,Wan Hao Chinese Restaurant,,,"320 Orchard Rd, Singapore 238865",F&B,Dine-in Restaurant,Chinese restaurant,False,6168314605,unknown,0.2,1,Level 2,3,True,True,True,False,
2272509,L_6180935442,8093 5442,Ga Wei Chinese Cuisine,,,"8 Perak Rd, Singapore 208129",F&B,Dine-in Restaurant,Chinese restaurant,False,6180935442,unknown,0.2,1,Level 2,3,True,True,True,False,
2272510,L_6191557645,9155 7645,Tangra Chinese,,,"28 Race Course Rd, Singapore 218550",F&B,Dine-in Restaurant,Indian restaurant,False,6191557645,unknown,0.2,1,Level 2,3,True,True,True,False,
2272511,L_6162586668,6258 6668,Suhang Xiangban 苏杭湘伴 新加坡,,,"36 Liang Seah St, #01-00 Heap Seng House, Singapore 189057",F&B,Dine-in Restaurant,Restaurant,False,6162586668,unknown,0.2,1,Level 2,3,True,True,True,False,
2272512,L_6189403924,8940 3924,Mui Kee Orchard,,,"1 Scotts Rd, #03-09/10/11 Shaw Centre, Singapore 228208",F&B,Dine-in Restaurant,Cantonese restaurant,False,6189403924,unknown,0.2,1,Level 2,3,True,True,True,False,
2272513,L_6162500608,6250 0608,Xin Wang Hong Kong Café,,,"238 Thomson Rd, #01-09 Novena Square, Singapore 307683",F&B,Dine-in Restaurant,Cha chaan teng (Hong Kong-style cafe),False,6162500608,unknown,0.2,1,Level 2,3,True,True,True,False,
2272514,L_6162946254,6294 6254,泉馨園（清記）Quan Xin Yuan Seafood Restaurant,,,"252 Jln Besar, Singapore 208925",F&B,Dine-in Restaurant,Chinese restaurant,False,6162946254,unknown,0.2,1,Level 2,3,True,True,True,False,
